Size,ID,LastName,FirstName,E-mail address,ReportDate,Direction,Phone,ReportingSource,District,County_Name,Facility_Type,County,Alignment,Route,Postmile,Species,Gender,Age,Latitude,Longitude,Datum,NearestLandmark,Comments,selected,Posted_On,LastUpdated_On,x_coord,y_coord,StatusOfRoadkill,endangeredSpecies
,12892,,,,6/25/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,26.00,Deer,U,U,,,,NB - JNO Edgewood,,No,,,-120.72489,39.077,,FALSE
,12893,,,,6/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,27.25,Deer,U,U,,,,SB - JNO Parks Creek,,No,,,-120.72724,39.08269,,FALSE
,12895,,,,7/30/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,30.17,Deer,U,U,,,,NB - 1 mile S/Louie,,No,,,-120.73133,39.09583,,FALSE
,12896,,,,6/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,30.50,Deer,U,U,,,,SB - JSO Louie,,No,,,-120.73151,39.09677,,FALSE
,12897,,,,8/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,36.00,Other,U,U,,,,SB - JNO Grenada,,No,,,-120.74044,39.11876,,FALSE
,12898,,,,9/18/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,38.50,Deer,U,U,,,,SB JNO A12,,No,,,-120.74752,39.1282,,FALSE
,12899,,,,10/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,41.75,Deer,U,U,,,,7/10 mile S Easy,,No,,,-120.76494,39.13261,,FALSE
,12900,,,,7/19/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.00,Deer,U,U,,,,SB - SO Easy,,No,,,-120.76622,39.1331,,FALSE
,12901,,,,7/26/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.00,Deer,U,U,,,,SB - 1 mile S/Easy,,No,,,-120.76622,39.1331,,FALSE
,12902,,,,10/23/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.00,Deer,U,U,,,,1/2 M S Easy,,No,,,-120.76622,39.1331,,FALSE
,12903,,,,10/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.25,Deer,U,U,,,,1/4 mile S of Easy St,,No,,,-120.76709,39.13364,,FALSE
,12904,,,,10/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.25,Deer,U,U,,,,JSO Easy,,No,,,-120.76709,39.13364,,FALSE
,12905,,,,8/21/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.50,Deer,U,U,,,,NB - At Easy Street,,No,,,-120.7682,39.13434,,FALSE
,12906,,,,9/25/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.50,Deer,M,U,,,,Schulmeyer at Easy,,No,,,-120.7682,39.13434,,FALSE
,12907,,,,10/14/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,42.50,Deer,U,U,,,,JSO Shamrock/Easy Street,,No,,,-120.7682,39.13434,,FALSE
,12908,,,,5/27/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,43.00,Deer,U,U,,,,SB - JNO Easy,,No,,,-120.77038,39.13575,,FALSE
,12909,,,,6/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,43.00,Deer,U,U,,,,JNO Easy Street,,No,,,-120.77038,39.13575,,FALSE
,12910,,,,7/4/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,43.00,Deer,U,U,,,,NB - JNO Easy,,No,,,-120.77038,39.13575,,FALSE
,12911,,,,7/18/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,43.00,Deer,U,U,,,,NB - JNO Easy,,No,,,-120.77038,39.13575,,FALSE
,12912,,,,8/7/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,43.50,Deer,U,J,,,,NB - JSO S/Yreka,,No,,,-120.7724,39.13729,,FALSE
,12913,,,,8/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,43.50,Deer,U,U,,,,NB - JNO Easy St,,No,,,-120.7724,39.13729,,FALSE
,12914,,,,5/16/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.00,Deer,U,U,,,,NB - JSO Walters,,No,,,-120.77437,39.13887,,FALSE
,12915,,,,5/16/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.00,Deer,U,U,,,,1 Mile S of Walters,,No,,,-120.77437,39.13887,,FALSE
,12916,,,,6/13/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.00,Deer,U,U,,,,SB - JSO Walters,,No,,,-120.77437,39.13887,,FALSE
,12917,,,,8/7/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.00,Deer,U,U,,,,SB - JSO C/Yreka,,No,,,-120.77437,39.13887,,FALSE
,12918,,,,10/13/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.00,Deer,U,U,,,,1 mile s/Yreka,,No,,,-120.77437,39.13887,,FALSE
,12919,,,,8/20/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.17,Deer,U,U,,,,1 1/2 m S/Syreka,,No,,,-120.77499,39.13944,,FALSE
,12920,,,,6/8/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.30,Deer,U,U,,,,NB - JNO Walters,,No,,,-120.77541,39.13991,,FALSE
,12921,,,,5/18/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,44.39,Deer,U,U,,,,NB - 1 Mile S of Yreka,,No,,,-120.77564,39.14027,,FALSE
,12922,,,,7/5/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,45.00,Deer,U,U,,,,SB - JSO Yreka,,No,,,-120.77664,39.14283,,FALSE
,12923,,,,8/4/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,45.00,Deer,U,U,,,,NB - JSO S/Yreka,,No,,,-120.77664,39.14283,,FALSE
,12924,,,,5/20/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,45.39,Deer,U,U,,,,NB - At S Yreka,,No,,,-120.77722,39.14448,,FALSE
,12925,,,,10/24/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,45.39,Deer,U,U,,,,JNO Moonlit Oaks,,No,,,-120.77722,39.14448,,FALSE
,12926,,,,9/16/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,45.46,Deer,U,U,,,,NB - At S/Yreka Exit,,No,,,-120.77732,39.14478,,FALSE
,12927,,,,5/28/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,45.50,Deer,U,U,,,,NB - N of S Yreka Exit,,No,,,-120.77737,39.14495,,FALSE
,12928,,,,9/26/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,46.00,Deer,U,U,,,,NB - JNO S/Yreka,,No,,,-120.77729,39.14696,,FALSE
,12929,,,,6/1/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,46.49,Deer,U,U,,,,NB - At Oberlin,,No,,,-120.7764,39.14916,,FALSE
,12930,,,,5/29/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,46.50,Deer,U,U,,,,SB - JNO Oberlin,,No,,,-120.77638,39.1492,,FALSE
,12931,,,,9/28/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,46.50,Deer,U,U,,,,NB - JNO C/Yreka,,No,,,-120.77638,39.1492,,FALSE
,12932,,,,5/13/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,46.79,Deer,U,U,,,,Between Cental & South Yreka,,No,,,-120.77583,39.15039,,FALSE
,12933,,,,8/16/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,47.00,Deer,U,J,,,,NB - At C/Yreka,,No,,,-120.77543,39.15126,,FALSE
,12934,,,,5/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,47.56,Deer,U,U,,,,SB 5 Center of Yreka,,No,,,-120.77443,39.15356,,FALSE
,12935,,,,5/24/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,47.56,Deer,U,U,,,,SB - at Central Yreka Off-ramp,,No,,,-120.77443,39.15356,,FALSE
,12936,,,,6/20/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,49.50,Deer,U,U,,,,NB - 9 miles S of 96,,No,,,-120.76825,39.15943,,FALSE
,12937,,,,8/3/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,50.50,Deer,U,U,,,,SB - N of Oberlin,,No,,,-120.76387,39.1618,,FALSE
,12938,,,,7/18/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,52.00,Deer,U,U,,,,NB - JNO Shasta River,,No,,,-120.75913,39.16694,,FALSE
,12940,,,,10/25/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,55.75,Deer,U,U,,,,2 1/2 miles S/Collier RA,,No,,,-120.75785,39.18163,,FALSE
,13077,,,,9/21/2002,,,CHP,2,Shasta(SHA),,SHA,,5,57.50,Bear,U,U,,,,NB - JNO Sims Rd,,No,,,-120.69775,38.95224,,FALSE
,13076,,,,9/21/2002,,,CHP,2,Shasta(SHA),,SHA,,5,57.50,Deer,U,U,,,,NB - JNO Sims Rd,,No,,,-120.69775,38.95224,,FALSE
,12942,,,,9/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,58.10,Mountian lion,U,U,,,,NB - JNO Klamath River Br.,,No,,,-120.75537,39.19106,,FALSE
,12943,,,,10/21/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,58.50,Other,U,U,,,,1/2 Mile N/Hwy 96,,No,,,-120.75457,39.19235,,FALSE
,12944,,,,6/3/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,59.50,Deer,U,U,,,,NB - 2 miles SO Hornbrook,,No,,,-120.75208,39.1963,,FALSE
,12945,,,,10/19/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,59.50,Deer,U,U,,,,2 miles N/Collier,,No,,,-120.75208,39.1963,,FALSE
,13075,,,,9/16/2002,,,CHP,2,Shasta(SHA),,SHA,,5,60.00,Deer,U,U,,,,SB - JNO Flume Creek,,No,,,-120.69203,38.96139,,FALSE
,12946,,,,10/13/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,60.00,Deer,U,U,,,,1/1/4 mile N/Collier,,No,,,-120.75137,39.19848,,FALSE
,12947,,,,10/14/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,60.00,Deer,U,U,,,,1 1/2 M N/SR96,,No,,,-120.75137,39.19848,,FALSE
,12948,,,,10/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,60.55,Deer,U,U,,,,1 miles S/Hornbrook,,No,,,-120.75146,39.20096,,FALSE
,12949,,,,6/29/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,61.00,Deer,M,U,,,,SB - JSO Hornbrook,,No,,,-120.75224,39.20261,,FALSE
,12950,,,,7/21/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,61.00,Deer,U,U,,,,NB - JSO Henley Hornbrook,,No,,,-120.75224,39.20261,,FALSE
,12951,,,,6/25/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,62.00,Deer,U,U,,,,NB - JSO Ditch Creek,,No,,,-120.754,39.20693,,FALSE
,12952,,,,8/8/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,62.50,Bear,U,U,,,,NB - JSO Castella,,No,,,-120.75466,39.20905,,FALSE
,12953,,,,8/8/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,63.00,Bear,U,J,,,,NB - 1/4 mile N/Vista Point,,No,,,-120.75583,39.21102,,FALSE
,12954,,,,10/21/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,63.00,Deer,U,U,,,,JSO Castella,,No,,,-120.75583,39.21102,,FALSE
,12955,,,,7/30/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,64.00,Deer,U,U,,,,NB - JNO Ag Station,,No,,,-120.75825,39.21496,,FALSE
,12956,,,,7/31/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,65.00,Deer,U,U,,,,NB - JSO Bailey Hill,,No,,,-120.75968,39.21922,,FALSE
,13074,,,,9/16/2002,,,CHP,2,Shasta(SHA),,SHA,,5,65.50,Mountain Lion,U,U,,,,SB - JNO Soda Creek Rd,,No,,,-120.67949,38.97974,,FALSE
,12957,,,,5/16/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,65.52,Deer,U,U,,,,NB - At Baily Hill,,No,,,-120.76069,39.2214,,FALSE
,12958,,,,9/25/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,65.52,Deer,U,U,,,,N/Bailey Hill RR OC,,No,,,-120.76069,39.2214,,FALSE
,12959,,,,9/27/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,65.52,Other,U,U,,,,SB - At Bailey Hill,,No,,,-120.76069,39.2214,,FALSE
,12960,,,,10/21/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,66.90,Deer,U,U,,,,JSO Sha/Sis County Line,,No,,,-120.76394,39.22704,,FALSE
,12961,,,,5/15/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,69.00,Deer,U,U,,,,NB - JSO State Line,,No,,,-120.76632,39.236,,FALSE
,12962,,,,6/4/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,69.00,Deer,U,U,,,,SB - JSO Stateline,,No,,,-120.76632,39.236,,FALSE
,12963,,,,10/12/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,69.00,Other,U,U,,,,JNO Hilt,,No,,,-120.76632,39.236,,FALSE
,12964,,,,5/16/2002,,,CHP,2,Siskiyou(SIS),,SIS,,5,69.29,Deer,U,U,,,,NB - At State line,,No,,,-120.76724,39.23709,,FALSE
,21834,Humphrey,Brian,,9/19/2007,Westbound,,O,2,Lassen(LAS),2 lane conventional,LAS,,36,23.60,Deer,U,U,,,,,,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,21833,Humphrey,Brian,,9/17/2007,Westbound,,O,2,Shasta(SHA),2 lane conventional,SHA,,44,31.80,Deer,M,J,,,,mount,,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,21829,Fazzari,Chris,,7/20/2007,Northbound,,B,2,Plumas(PLU),2 lane conventional,PLU,,49,6.00,Deer,M,A,,,,flat,Lying about 50 feet from edge of road,,10-Oct-07,,0,0,Fresth Carcass,FALSE
,12975,,,,10/12/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,3.07,Deer,U,U,,,,5 miles S/Bartle,,No,,,-120.52222,38.98951,,FALSE
,12978,,,,9/30/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,7.07,Deer,U,U,,,,S/Bartle 1 mile S/RR xing,,No,,,-120.53436,39.00298,,FALSE
,21835,Humphrey,Brian,,10/11/2007,Westbound,,B,2,Plumas(PLU),2 lane conventional,PLU,,89,19.50,Deer,F,A,,,,hill,,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,12969,,,,6/7/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,21.00,Bear,U,U,,,,3 miles S of McCloud,,No,,,-120.61173,39.00638,,FALSE
,12970,,,,9/1/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,21.00,Bear,U,U,,,,SB - 3 miles S/McCloud,,No,,,-120.61173,39.00638,,FALSE
,12971,,,,8/17/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,21.08,Deer,U,U,,,,At Mud Creek,,No,,,-120.61216,39.00636,,FALSE
,12972,,,,6/3/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,21.36,Deer,U,U,,,,At Pilgram Creek,,No,,,-120.61367,39.0063,,FALSE
,12973,,,,5/17/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,23.00,Deer,U,U,,,,JSO McCloud,,No,,,-120.62251,39.00588,,FALSE
,12968,,,,5/18/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,27.15,Deer,U,U,,,,,,No,,,-120.64239,39.01025,,FALSE
,12974,,,,7/28/2002,,,CHP,2,Siskiyou(SIS),,SIS,,89,29.00,Deer,U,U,,,,JSO Snowman Summit,,No,,,-120.65201,39.01217,,FALSE
,12987,,,,6/26/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,8.50,Elk,U,U,,,,,,No,,,-121.03462,39.08124,,FALSE
,12981,,,,9/8/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,16.13,Bear,U,U,,,,1/2 mile E/Dillon Creek,,No,,,-121.04263,39.11099,,FALSE
,12982,,,,10/8/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,47.68,Deer,U,U,,,,At Cade Creek,,No,,,-120.97435,39.17936,,FALSE
,12983,,,,8/6/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,52.47,Deer,U,J,,,,At Thompson Creek Road,,No,,,-120.97238,39.19747,,FALSE
,12984,,,,9/30/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,55.50,Bear,U,J,,,,Between Ft. Goff and Savage Rapids,,No,,,-120.95895,39.19616,,FALSE
,12985,,,,9/2/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,56.99,Bear,U,U,,,,Near Portugese Creek,,No,,,-120.9534,39.19557,,FALSE
,12986,,,,8/5/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,65.50,Deer,U,U,,,,,,No,,,-120.91536,39.17961,,FALSE
,12988,,,,10/15/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,90.00,Deer,U,U,,,,,,No,,,-120.81232,39.19216,,FALSE
,12989,,,,5/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,94.00,Deer,U,U,,,,,,No,,,-120.79559,39.19488,,FALSE
,12990,,,,5/29/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,98.00,Deer,U,U,,,,5 miles S/263,,No,,,-120.78294,39.18538,,FALSE
,12979,,,,10/6/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,104.50,Deer,U,U,,,,JSO Collier,,No,,,-120.7578,39.18747,,FALSE
,12980,,,,10/8/2002,,,CHP,2,Siskiyou(SIS),,SIS,,96,105.80,Deer,U,U,,,,At Klamath River PO,,No,,,-120.75543,39.19185,,FALSE
,12999,,,,8/15/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,3.02,Deer,U,U,,,,At Jump Scales,,No,,,-120.69601,39.06815,,FALSE
,12991,,,,9/10/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,10.15,Other,U,U,,,,10 miles N/Weed,,No,,,-120.67132,39.09078,,FALSE
,12992,,,,10/14/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,12.15,Deer,U,U,,,,1/2 Mile N/A12,,No,,,-120.66079,39.09239,,FALSE
,12993,,,,10/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,21.81,Deer,U,U,,,,Grass Lake RA,,No,,,-120.63812,39.12475,,FALSE
,12994,,,,7/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,26.00,Deer,U,U,,,,,,No,,,-120.61718,39.13119,,FALSE
,12995,,,,8/27/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,26.30,Deer,U,U,,,,4.6 Miles N/Grass Lake RA,,No,,,-120.61579,39.13194,,FALSE
,12996,,,,6/14/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,29.00,Deer,U,U,,,,JSO Mt. Hebron,,No,,,-120.60294,39.13813,,FALSE
,12997,,,,10/24/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,29.50,Deer,U,U,,,,28 miles N/Weed,,No,,,-120.60056,39.13904,,FALSE
,12998,,,,9/29/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,29.91,Deer,U,J,,,,At Mt. Hebron,,No,,,-120.60007,39.14074,,FALSE
,13001,,,,7/13/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,37.00,antelope,U,U,,,,JSO Macdoel,,No,,,-120.59929,39.16893,,FALSE
,13002,,,,10/22/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,40.28,Deer,U,U,,,,JNO Macdoel,,No,,,-120.58915,39.18113,,FALSE
,13003,,,,8/26/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,40.50,Deer,U,U,,,,,,No,,,-120.5888,39.18206,,FALSE
,13004,,,,10/9/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,41.50,Deer,U,U,,,,JNO Old State Highway,,No,,,-120.58674,39.18617,,FALSE
,13005,,,,5/13/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,49.80,Deer,U,U,,,,At Dorris Hill,,No,,,-120.56485,39.21866,,FALSE
,13006,,,,9/1/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,50.50,Deer,U,U,,,,Hwy 97 across from church,,No,,,-120.56354,39.22136,,FALSE
,13007,,,,10/14/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,52.50,Deer,U,U,,,,JNO Dorris Hill,,No,,,-120.5581,39.2274,,FALSE
,13008,,,,7/25/2002,,,CHP,2,Siskiyou(SIS),,SIS,,97,53.80,Deer,U,U,,,,NB at Stateline Rd,,No,,,-120.555,39.2326,,FALSE
,13010,,,,5/26/2002,,,CHP,2,Siskiyou(SIS),,SIS,,161,17.31,Deer,U,U,,,,Hill Rd - 4/10 mile S Visitors Center,,No,,,-120.45746,39.23112,,FALSE
,13011,,,,10/11/2002,,,CHP,2,Siskiyou(SIS),,SIS,,263,50.00,Deer,U,U,,,,At First Bridge,,No,,,-120.77299,39.16039,,FALSE
,13012,,,,9/26/2002,,,CHP,2,Siskiyou(SIS),,SIS,,263,51.00,Deer,U,U,,,,1700 Block,,No,,,-120.76947,39.16398,,FALSE
,13013,,,,9/14/2002,,,CHP,2,Siskiyou(SIS),,SIS,,263,54.00,Deer,U,U,,,,5 miles N/Yreka,,No,,,-120.76523,39.17338,,FALSE
,13058,,,,6/9/2002,,,CHP,2,Trinity(TRI),,TRI,,299,4.03,Deer,U,U,,,,4 miles W/Buckhorn Summit,,No,,,-121.05077,38.90001,,FALSE
,13067,,,,9/7/2002,,,CHP,2,Trinity(TRI),,TRI,,299,9.00,Bear,U,U,,,,JWO Burnt Ranch,,No,,,-121.03405,38.88724,,FALSE
,13050,,,,9/20/2002,,,CHP,2,Trinity(TRI),,TRI,,299,11.42,Deer,U,U,,,,W/Burn Ranch School Rd,,No,,,-121.03167,38.87791,,FALSE
,13051,,,,9/9/2002,,,CHP,2,Trinity(TRI),,TRI,,299,20.00,Deer,U,U,,,,,,No,,,-120.99418,38.86958,,FALSE
,13052,,,,9/16/2002,,,CHP,2,Trinity(TRI),,TRI,,299,21.00,Deer,U,U,,,,,,No,,,-120.98912,38.86612,,FALSE
,21837,Fazzari,Chris,,10/12/2007,Eastbound,,B,2,Shasta(SHA),2 lane conventional,SHA,,299,22.00,Raccoon,U,U,,,,flat,,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,21830,Humphrey,Brian,,10/8/2007,Westbound,,O,2,Trinity(TRI),2 lane conventional,TRI,,299,22.30,Deer,F,A,,,,,killed approx. 2 days prior,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,13053,,,,10/16/2002,,,CHP,2,Trinity(TRI),,TRI,,299,22.50,Deer,U,U,,,,JEO Del Loma,,No,,,-120.98159,38.86374,,FALSE
,13054,,,,6/22/2002,,,CHP,2,Trinity(TRI),,TRI,,299,25.20,Deer,U,U,,,,,,No,,,-120.97364,38.85879,,FALSE
,13055,,,,10/17/2002,,,CHP,2,Trinity(TRI),,TRI,,299,26.44,Deer,U,U,,,,At Whites Bar,,No,,,-120.97068,38.85696,,FALSE
,13056,,,,10/24/2002,,,CHP,2,Trinity(TRI),,TRI,,299,31.45,Deer,U,U,,,,Big Flat,,No,,,-120.95178,38.85423,,FALSE
,13057,,,,7/24/2002,,,CHP,2,Trinity(TRI),,TRI,,299,32.00,Deer,F,U,,,,,,No,,,-120.94894,38.85365,,FALSE
,13059,,,,10/4/2002,,,CHP,2,Trinity(TRI),,TRI,,299,51.00,Deer,U,U,,,,JWO Weaverville,,No,,,-120.87584,38.85263,,FALSE
,21836,Fazzari,Chris,,10/12/2007,Eastbound,,B,2,Shasta(SHA),2 lane conventional,SHA,,299,51.00,Deer,U,U,,,,mount,,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,21842,Fazzari,Chris,,11/2/2007,Eastbound,,B,2,Shasta(SHA),2 lane conventional,SHA,,299,51.09,Ringtailed Cat,U,U,,,,hill,Near a culvert location that shows use by ringtails (scat on shelf in culvert beneath the roadway.,,07-Nov-07,,0,0,Fresth Carcass,FALSE
,21843,Fazzari,Chris,,10/11/2007,Eastbound,,B,2,Shasta(SHA),2 lane conventional,SHA,,299,51.11,Gray_Fox,U,U,,,,hill,,,07-Nov-07,,0,0,Fresth Carcass,FALSE
,13060,,,,10/6/2002,,,CHP,2,Trinity(TRI),,TRI,,299,51.33,Deer,U,U,,,,IFO Forest Service,,No,,,-120.87406,38.85222,,FALSE
,13061,,,,10/2/2002,,,CHP,2,Trinity(TRI),,TRI,,299,53.43,Bear,U,U,,,,At Industrial Park,,No,,,-120.86872,38.84458,,FALSE
,21831,Humphrey,Brian,,10/8/2007,Westbound,,O,2,Trinity(TRI),2 lane conventional,TRI,,299,54.50,Deer,F,A,,,,,Roadkill appeared 1 day old.,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,13062,,,,8/15/2002,,,CHP,2,Trinity(TRI),,TRI,,299,59.00,Deer,U,U,,,,JEO SR 3,,No,,,-120.86951,38.82774,,FALSE
,13063,,,,5/23/2002,,,CHP,2,Trinity(TRI),,TRI,,299,63.00,Bear,U,U,,,,JWO Old Lewiston Rd,,No,,,-120.85321,38.8321,,FALSE
,13064,,,,5/23/2002,,,CHP,2,Trinity(TRI),,TRI,,299,63.00,Deer,U,U,,,,JWO Old Lewiston Rd,,No,,,-120.85321,38.8321,,FALSE
,13065,,,,10/10/2002,,,CHP,2,Trinity(TRI),,TRI,,299,64.75,Bear,U,U,,,,JWO Fawn Lodge,,No,,,-120.84299,38.83315,,FALSE
,13066,,,,6/21/2002,,,CHP,2,Trinity(TRI),,TRI,,299,68.00,Deer,U,U,,,,JEO Trinity Dam Blvd,,No,,,-120.82717,38.82999,,FALSE
,21832,Humphrey,Brian,,10/8/2007,Westbound,,O,2,Trinity(TRI),2 lane conventional,TRI,,299,70.60,Deer,F,A,,,,,Roadkill appeared 1 day old.,,12-Oct-07,,0,0,Fresth Carcass,FALSE
,6778,,,,1/19/1967,,,Esparto,3,Yolo(YOL),,YOL,,16,6.00,Deer,F,A,,,,,,No,,,-120.68126,38.28962,,FALSE
,6779,,,,2/24/1967,,,Esparto,3,Yolo(YOL),,YOL,,16,25.00,Deer,F,A,,,,,,No,,,-120.62374,38.23039,,FALSE
,4490,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,0.30,Deer,,,,,,,,No,,,-120.38457,38.38068,,FALSE
,6781,,,,2/6/1967,,,Williams,3,Colusa(COL),,COL,,20,1.50,Deer,F,A,,,,,,No,,,-120.72188,38.32404,,FALSE
,4665,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,2.10,Deer,,,,,,,,No,,,-120.37495,38.38104,,FALSE
,4648,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,2.50,Deer,,,,,,,,No,,,-120.37275,38.38039,,FALSE
,4662,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,2.80,Deer,,,,,,,,No,,,-120.37125,38.37962,,FALSE
,4647,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,3.00,Deer,,,,,,,,No,,,-120.3702,38.37917,,FALSE
,4889,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,3.00,Deer,,,,,,1,,No,,,-120.3702,38.37917,,FALSE
,4672,,,,,,,Nevada City,3,Nevada(NEV),,NEV,,20,3.40,Deer,,,,,,,,No,,,-120.36817,38.37848,,FALSE
